,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
12195,67 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),3711,3,1996,Male,26,2017-10-15
12196,36 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),4809,3,2000,Male,27,2025-09-30
12197,9 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5570,1,1985,Male,29,2019-09-26
12198,12 minutes,5,Powell St BART Station (Market St at 5th St),99,Folsom St at 15th St,1205,1,1988,Female,26,2017-10-25
12199,11 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,4959,2,1988,Female,27,2019-04-05
12200,7 minutes,3,Powell St BART Station (Market St at 4th St),24,Spear St at Folsom St,4877,3,1976,Male,29,2018-11-29
12201,14 minutes,81,Berry St at 4th St,133,Valencia St at 22nd St,5243,1,1989,Male,26,2017-08-09
12202,7 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,2052,2,1979,Male,27,2019-10-30
12203,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,4383,2,1984,Male,29,2019-02-12
12204,131 minutes,30,San Francisco Caltrain (Townsend St at 4th St),336,Potrero Ave and Mariposa St,4370,2,1977,Male,26,2025-09-30
12205,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,5282,3,1995,Male,27,2019-04-29
12206,12 minutes,3,Powell St BART Station (Market St at 4th St),72,Page St at Scott St,4805,3,1985,Female,29,2019-11-10
12207,9 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),2519,3,1981,Male,26,2019-06-25
12208,5 minutes,81,Berry St at 4th St,114,Rhode Island St at 17th St,5515,2,1988,Male,27,2025-09-30
12209,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,4747,3,1987,Male,29,2025-09-30
12210,7 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,5485,2,1995,Female,26,2020-01-29
12211,21 minutes,22,Howard St at Beale St,114,Rhode Island St at 17th St,5476,2,1993,Female,27,2019-11-15
12212,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),5572,2,1988,Female,29,2017-07-27
12213,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,4822,2,1993,Male,26,2019-10-01
12214,19 minutes,81,Berry St at 4th St,362,Lane St at Revere Ave,4975,3,1987,Male,27,2020-01-19
12215,16 minutes,81,Berry St at 4th St,124,19th St at Florida St,4875,1,1970,Female,29,2018-10-24
12216,15 minutes,81,Berry St at 4th St,125,20th St at Bryant St,5350,2,1969,Male,26,2017-12-25
12217,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4968,1,1992,Male,27,2025-09-30
12218,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),370,Jones St at Post St,5314,3,1993,Male,29,2019-01-29
12219,40 minutes,3,Powell St BART Station (Market St at 4th St),285,Webster St at O'Farrell St,4978,3,2000,Male,26,2017-03-26
12220,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,400,2,1988,Male,27,2018-01-27
12221,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,4557,3,1988,Female,29,2017-06-09
12222,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,410,3,1988,Female,26,2018-12-27
12223,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,858,2,1974,Male,27,2019-08-02
12224,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,5572,3,1961,Male,29,2019-10-01
12225,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),63,Bryant St at 6th St,5159,2,1985,Male,26,2017-03-02
12226,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),1755,1,1976,Female,27,2017-10-15
12227,4 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5541,1,1988,Female,29,2025-09-30
12228,30 minutes,3,Powell St BART Station (Market St at 4th St),126,Esprit Park,1574,1,1990,Male,26,2019-09-26
12229,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),2152,3,1974,Male,27,2017-10-25
12230,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),370,Jones St at Post St,4747,1,1994,Male,29,2019-04-05
12231,24 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),139,Garfield Square (25th St at Harrison St),4761,2,1978,Male,26,2018-11-29
12232,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5460,1,1993,Male,27,2017-08-09
12233,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),3066,3,1990,Male,29,2019-10-30
12234,6 minutes,3,Powell St BART Station (Market St at 4th St),323,Broadway at Kearny,191,2,1982,Male,26,2019-02-12
12235,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),5331,1,1971,Male,27,2025-09-30
12236,13 minutes,3,Powell St BART Station (Market St at 4th St),369,Hyde St at Post St,2884,2,1971,Male,29,2019-04-29
12237,5 minutes,3,Powell St BART Station (Market St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4767,3,1989,Male,26,2019-11-10
12238,10 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,5357,2,1986,Female,27,2019-06-25
12239,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),364,China Basin St at 3rd St,5044,2,1986,Male,29,2025-09-30
12240,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),109,17th St at Valencia St,4533,2,1995,Male,26,2025-09-30
12241,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,4969,3,1986,Male,27,2020-01-29
12242,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),55,Webster St at Grove St,4928,2,1984,Female,29,2019-11-15
12243,7 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,333,2,1992,Male,26,2017-07-27
12244,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),56,Koshland Park,4773,1,1982,Male,27,2019-10-01
12245,5 minutes,81,Berry St at 4th St,321,5th St at Folsom,5407,2,1996,Male,29,2020-01-19
12246,17 minutes,21,Montgomery St BART Station (Market St at 2nd St),84,Duboce Park,5013,3,1986,Male,26,2018-10-24
12247,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),345,Hubbell St at 16th St,4802,2,1989,Female,27,2017-12-25
12248,11 minutes,81,Berry St at 4th St,43,San Francisco Public Library (Grove St at Hyde St),4973,3,1994,Male,29,2025-09-30
12249,2 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1619,2,1991,Female,26,2019-01-29
12250,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),90,Townsend St at 7th St,5497,2,1975,Male,27,2017-03-26
12251,9 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,5005,1,1997,Male,29,2018-01-27
12252,8 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,5173,2,1997,Male,26,2017-06-09
12253,20 minutes,5,Powell St BART Station (Market St at 5th St),122,19th St at Mission St,1353,1,1987,Female,27,2018-12-27
12254,3 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5050,1,1990,Male,29,2019-08-02
12255,41 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),4978,2,2000,Male,26,2019-10-01
12256,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,4639,2,1986,Male,27,2017-03-02
12257,11 minutes,5,Powell St BART Station (Market St at 5th St),55,Webster St at Grove St,4569,3,1981,Male,29,2017-10-15
12258,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5005,3,1993,Male,26,2025-09-30
12259,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),1672,2,1963,Male,27,2019-09-26
12260,19 minutes,16,Steuart St at Market St,136,23rd St at San Bruno Ave,4759,3,1986,Male,29,2017-10-25
12261,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5173,3,1978,Male,26,2019-04-05
12262,5 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4390,2,1985,Male,27,2018-11-29
12263,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),26,1st St at Folsom St,4737,1,1981,Male,29,2017-08-09
12264,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,5009,2,1989,Female,26,2019-10-30
12265,10 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),6147,2,1988,Male,27,2019-02-12
12266,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,4945,2,1991,Male,29,2025-09-30
12267,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5082,2,1990,Other,26,2019-04-29
12268,266 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5402,3,1990,Male,27,2019-11-10
12269,27 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),106,Sanchez St at 17th St,2799,2,1980,Female,29,2019-06-25
12270,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,4373,1,1988,Male,26,2025-09-30
12271,20 minutes,21,Montgomery St BART Station (Market St at 2nd St),142,Guerrero Park,5157,3,1993,Male,27,2025-09-30
12272,6 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,4987,2,1992,Male,29,2020-01-29
12273,8 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,1188,1,1982,Female,26,2019-11-15
12274,32 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),140,Cesar Chavez St at Dolores St,4927,1,1970,Male,27,2017-07-27
12275,1 minutes,21,Montgomery St BART Station (Market St at 2nd St),17,Embarcadero BART Station (Beale St at Market St),5385,3,1972,Male,29,2019-10-01
12276,12 minutes,3,Powell St BART Station (Market St at 4th St),368,Myrtle St at Polk St,3356,2,1964,Male,26,2020-01-19
12277,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4760,2,1984,Male,27,2018-10-24
12278,11 minutes,22,Howard St at Beale St,74,Laguna St at Hayes St,5417,3,1987,Male,29,2017-12-25
12279,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,4337,2,1988,Male,26,2025-09-30
12280,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4373,2,1992,Male,27,2019-01-29
12281,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5082,1,1984,Female,29,2017-03-26
12282,14 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,4533,1,1994,Male,26,2018-01-27
12283,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5556,2,1984,Male,27,2017-06-09
12284,9 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2475,2,1977,Male,29,2018-12-27
12285,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5013,2,1989,Male,26,2019-08-02
12286,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5385,3,1954,Male,27,2019-10-01
12287,5 minutes,3,Powell St BART Station (Market St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),1911,1,1993,Male,29,2017-03-02
12288,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5282,2,1984,Male,26,2017-10-15
12289,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4656,2,1988,Male,27,2025-09-30
12290,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),369,Hyde St at Post St,5488,3,1990,Male,29,2019-09-26
12291,8 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,4771,2,1985,Male,26,2017-10-25
12292,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),370,Jones St at Post St,4957,2,1997,Male,27,2019-04-05
12293,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),74,Laguna St at Hayes St,5339,2,1981,Male,29,2018-11-29
12294,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5350,3,1994,Female,26,2017-08-09
12295,3 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,5342,2,1960,Male,27,2019-10-30
12296,5 minutes,3,Powell St BART Station (Market St at 4th St),4,Cyril Magnin St at Ellis St,2487,2,1979,Female,29,2019-02-12
12297,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5276,1,1987,Male,26,2025-09-30
12298,21 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),31,Raymond Kimbell Playground,5495,3,1979,Male,27,2019-04-29
12299,17 minutes,3,Powell St BART Station (Market St at 4th St),71,Broderick St at Oak St,5299,3,1990,Male,29,2019-11-10
12300,8 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5050,2,1993,Male,26,2019-06-25
12301,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,5506,3,1990,Female,27,2025-09-30
12302,9 minutes,3,Powell St BART Station (Market St at 4th St),24,Spear St at Folsom St,3405,3,1994,Female,29,2025-09-30
12303,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),130,22nd St Caltrain Station,5008,3,1983,Female,26,2020-01-29
12304,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,5011,1,1981,Male,27,2019-11-15
12305,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,5577,2,1995,Male,29,2017-07-27
12306,7 minutes,16,Steuart St at Market St,10,Washington St at Kearny St,4609,2,1989,Male,26,2019-10-01
12307,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4373,1,1965,Female,27,2020-01-19
12308,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,4435,2,1994,Male,29,2018-10-24
12309,22 minutes,22,Howard St at Beale St,120,Mission Dolores Park,5346,2,1987,Female,26,2017-12-25
12310,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,4968,2,1966,Male,27,2025-09-30
12311,2 minutes,3,Powell St BART Station (Market St at 4th St),4,Cyril Magnin St at Ellis St,1052,2,1987,Male,29,2019-01-29
12312,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5531,2,1993,Male,26,2017-03-26
12313,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),370,Jones St at Post St,4604,2,1993,Male,27,2018-01-27
12314,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,4436,3,1987,Male,29,2017-06-09
12315,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),19,Post St at Kearny St,5301,1,1960,Male,26,2018-12-27
12316,5 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5577,2,1987,Male,27,2019-08-02
12317,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),3,Powell St BART Station (Market St at 4th St),3711,1,1993,Male,29,2019-10-01
12318,22 minutes,81,Berry St at 4th St,358,Williams Ave at 3rd St,4716,3,1980,Male,26,2017-03-02
12319,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,2950,2,1984,Female,27,2017-10-15
12320,9 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,4711,3,1996,Male,29,2025-09-30
12321,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4799,1,1989,Male,26,2019-09-26
12322,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),53,Grove St at Divisadero,5467,2,1985,Male,27,2017-10-25
12323,8 minutes,5,Powell St BART Station (Market St at 5th St),74,Laguna St at Hayes St,4369,2,1995,Male,29,2019-04-05
12324,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),134,Valencia St at 24th St,5482,3,1995,Male,26,2018-11-29
12325,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,5417,3,1987,Male,27,2017-08-09
12326,8 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,5555,3,1988,Male,29,2019-10-30
12327,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,5388,3,1988,Female,26,2019-02-12
12328,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,4946,2,1984,Male,27,2025-09-30
12329,20 minutes,81,Berry St at 4th St,368,Myrtle St at Polk St,5273,2,1976,Female,29,2019-04-29
12330,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2230,2,1993,Female,26,2019-11-10
12331,6 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,4977,3,1987,Male,27,2019-06-25
12332,18 minutes,81,Berry St at 4th St,73,Pierce St at Haight St,5327,2,1989,Male,29,2025-09-30
12333,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,4609,3,1978,Male,26,2025-09-30
12334,1 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,4464,2,1960,Male,27,2020-01-29
12335,8 minutes,22,Howard St at Beale St,62,Victoria Manalo Draves Park,5535,1,1993,Female,29,2019-11-15
12336,17 minutes,16,Steuart St at Market St,370,Jones St at Post St,4744,2,1993,Female,26,2017-07-27
12337,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4604,1,1992,Male,27,2019-10-01
12338,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),85,Church St at Duboce Ave,5425,1,1974,Male,29,2020-01-19
12339,2 minutes,5,Powell St BART Station (Market St at 5th St),19,Post St at Kearny St,4955,2,1991,Female,26,2018-10-24
